name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Voosh Thalis & Bowls,331431,1,Electronic City,4.1,"['North Indian', 'Home Food']",19900,59,59,59,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,voosh-electronic-city-electronic-city
Pizza Hut,53761,1,BTM,3.8,"['Fast Food', 'Pizzas']",35000,61,61,61,Banerghata,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,pizza-hut-banerghata-btm
Voosh Desi Parathas,327350,1,BTM,4.8,"['Beverages', 'Snacks', 'North Indian']",20000,68,68,68,BTM,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,voosh-momos-btm-btm
Voosh Thalis & Bowls,326337,1,BTM,4.6,"['North Indian', 'Home Food']",19900,68,68,68,BTM,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,voosh-btm-btm-2
Abhiruchi Hotel,20935,1,BTM,3.9,"['Chinese', 'Hyderabadi', 'Biryani', 'Indian', 'South Indian', 'Andhra', 'Tandoor']",25000,50,50,50,BTM,45% off on orders above ₹250,Percentage,RESTAURANT,5000,,abhiruchi-hotel-btm-btm
U R Military Hotel,240901,1,BTM,3.9,"['Biryani', 'Andhra', 'South Indian', 'Combo', 'Kebabs', 'North Indian', 'Healthy Food']",10000,53,53,53,BTM,40% off on orders above ₹99,Percentage,RESTAURANT,6000,,u-r-military-hotel-btm-btm
Stoned Monkey,27210,1,HSR,4,"['Ice Cream', 'Beverages', 'Juices', 'Desserts', 'Fast Food']",30000,32,32,32,27th Main,40% off on orders above ₹250,Percentage,RESTAURANT,2800,,stoned-monkey-hsr-hsr
Shaan E Panjab,181135,1,Bellandur Sarjapur,4,"['North Indian', 'Chinese', 'Combo']",25000,40,40,40,ebony apartment.Bellandur,40% off on all orders,Percentage,RESTAURANT,4000,,shaan-e-panjab-1-test-prod-area
Burger Zone,226600,1,Electronic City,4,['Fast Food'],30000,51,51,51,Electronic City,40% off on all orders,Percentage,RESTAURANT,5000,,burger-zone-electronic-city-electronic-city
Punjabi Nawabi,38008,1,Kudlu Gate,4.1,"['Punjabi', 'North Indian', 'Indian', 'Chinese', 'Biryani']",40000,27,27,27,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-nawabi-hsr-hsr
Curry On Tikka,332520,1,HSR,4,"['North Indian', 'Punjabi', 'Mughlai', 'Thalis', 'Tandoor', 'Biryani', 'Beverages']",35000,41,41,41,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,curry-on-tikka-hsr-hsr
Sardarji Londonwaley,151043,1,Kudlu Gate,4.1,"['North Indian', 'Chinese', 'Indian', 'Mughlai', 'Biryani']",30000,29,29,29,Arekere,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sardarji-londonwaley-hsr-2
Kitchens of Punjab,94369,1,Electronic City,4,"['North Indian', 'Punjabi', 'Mughlai']",40000,57,57,57,Neeladri Road,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kitchens-of-punjab-electronic-city
Domino's Pizza,49668,1,Bangalore,4.3,['Pizzas'],40000,30,30,30,Haralur Village,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,dominos-pizza-haralur-village-bellandursarjapur
SO-BUR,334606,1,Kudlu Gate,4.4,"['American', 'Continental', 'Fast Food']",40000,40,40,40,Kudlu Gate,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,so-bur-kudlu-gate-kudlu-gate
Freshery,249310,1,Kudlu Gate,4.4,"['Healthy Food', 'Juices', 'Beverages', 'Combo', 'Salads', 'Snacks', 'Vegan']",20000,29,29,29,Haralakunte Village,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,freshery-haralakunte-village-kudlu-gate
Firangi Bake,210191,1,Kudlu Gate,4.3,"['Italian', 'Spanish', 'Mexican', 'Continental']",50000,35,35,35,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,firangi-bake-aecs-layout-kudlu-gate
Beijing Bites,487,1,Bellandur Sarjapur,4,"['Chinese', 'Thai']",45000,30,30,30,Haralur Main Road,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,beijing-bites-next-to-spencer-super-market-bellandursarjapur
The Biryani Experiment,219721,1,HSR,3.9,"['Mughlai', 'Biryani']",50000,35,35,35,"Link Rd, BDA Layout",40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,isfahani-biryani-link-rd-bda-layout-hsr
Ovenstory Pizza,210188,1,Kudlu Gate,4.2,['Pizzas'],60000,38,38,38,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,ovenstory-pizza-aecs-layout-kudlu-gate
King's Kitchen,45412,1,HSR,--,"['North Indian', 'South Indian', 'Chinese', 'Fast Food']",20000,27,27,27,Koramangala,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,kings-kitchen-koramangala-koramangala
Donne Biriyanis Junction,320177,1,HSR,3.1,"['Biryani', 'Indian']",30000,26,26,26,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,donne-biriyanis-junction-hsr-hsr
Ambur Biriyani House,45413,1,HSR,--,"['North Indian', 'South Indian']",40000,25,25,25,Koramangala,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,kombo-king-koramangala-koramangala
SLAY Coffee,219174,1,Kudlu Gate,4.6,"['Beverages', 'Cafe', 'Desserts']",20000,46,46,46,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,slay-coffee-aecs-layout-kudlu-gate
Faasos,210185,1,Kudlu Gate,4.3,"['Fast Food', 'North Indian']",50000,33,33,33,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,faasos-aecs-layout-kudlu-gate
Sundae Everyday Ice Creams,255298,1,Bellandur Sarjapur,4.1,"['Desserts', 'Ice Cream']",20000,27,27,27,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sundae-everyday-bellandur-sarjapur-bellandur-sarjapur
Burger It Up,238142,1,Bellandur Sarjapur,4.1,"['Continental', 'American', 'Desserts', 'Fast Food', 'Beverages', 'Snacks']",40000,33,33,33,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,burger-it-up-bellandur-sarjapur-bellandur-sarjapur
Kaati Zone Rolls and Wraps,503,1,Bellandur Sarjapur,4.3,"['Fast Food', 'Beverages', 'Bengali', 'Biryani', 'Indian', 'North Indian', 'Snacks', 'Street Food', 'Healthy Food']",15000,31,31,31,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kaati-zone-bellandur-gate-bellandursarjapur
WarmOven Cake & Desserts,19627,1,Bellandur Sarjapur,4.4,"['Bakery', 'Desserts', 'Ice Cream']",20000,33,33,33,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,warm-oven-dodsworth-layout-whitefield
Cupcake Bliss Cakes & Desserts,60657,1,Bellandur Sarjapur,4.2,"['Desserts', 'Ice Cream', 'Bakery', 'American', 'British', 'Combo', 'Snacks']",19900,32,32,32,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,cupcake-bliss-kaikondrahalli-bellandursarjapur
Indiana Burgers,59797,1,Bellandur Sarjapur,4.2,"['American', 'Fast Food', 'Beverages', 'Healthy Food']",15000,31,31,31,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,indiana-burgers-kaikondrahalli-bellandursarjapur
Barbeque Delight,25797,1,Bellandur Sarjapur,4,"['Arabian', 'Chinese', 'Biryani', 'Desserts', 'Ice Cream', 'South Indian', 'Fast Food']",50000,36,36,36,AMRITHA COLLEGE ROAD,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,barbeque-delight-sarjapur-sarjapur
Chaayos Meri Wali Chai,334867,1,HSR,4.4,"['Bakery', 'Beverages', 'Cafe', 'Chaat', 'Desserts', 'Fast Food', 'Healthy Food', 'Home Food', 'Italian', 'Maharashtrian', 'Snacks', 'Street Food', 'Sweets']",25000,30,30,30,Chaayos  HSR Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,chaayos-meri-wali-chai-chaayos-hsr-layout-hsr
The Game of Paratha,313833,1,HSR,--,['Indian'],20000,35,35,35,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,the-game-of-paratha-hsr-hsr
The Momo Ministry,310546,1,HSR,3.9,['Chinese'],25000,43,43,43,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,the-momo-ministry-hsr-hsr
Indian Paratha Factory,29200,1,HSR,3.5,"['North Indian', 'Beverages']",20000,39,39,39,19th Main,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,indian-paratha-factory-hsr-hsr
Green Cravings,197762,1,HSR,4.2,"['Healthy Food', 'Continental', 'Keto', 'Indian', 'Salads']",35000,39,39,39,HSR 3rd Sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,green-cravings-hsr-3rd-sector-hsr
Leon Grill,17036,1,HSR,4.5,"['Turkish', 'Portuguese', 'American']",30000,37,37,37,3Rd Sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,leon-grill-3rd-sector-hsr
SLAY Coffee Bar,301584,1,HSR,4.6,"['Beverages', 'Cafe', 'Desserts']",20000,33,33,33,SECTOR 3,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,slay-coffee-bar-sector-3-hsr
Hyderabad Bawarchi,176380,1,HSR,4,"['Biryani', 'Hyderabadi', 'North Indian', 'Fast Food', 'Andhra', 'Mughlai', 'Seafood', 'Punjabi']",35000,35,35,35,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,hyderabadi-bawarchi-hsr-hsr
Kebarbiq - Grill your Hunger,176327,1,HSR,4.3,"['Indian', 'Arabian', 'Chinese', 'Pizzas', 'Barbecue', 'Continental', 'Beverages', 'Combo', 'Italian', 'Desserts', 'Juices', 'Grill']",50000,43,43,43,FFK Tower,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,kebarbiq-grill-your-hunger-hsr
Szechuan Dragon,66603,1,HSR,4.2,"['Chinese', 'Thai']",40000,40,40,40,Sector 1,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,szechuan-dragon-hsr-hsr
Keventers - Milkshakes & Ice Cream,85162,1,HSR,4.3,"['Beverages', 'Ice Cream', 'Desserts', 'Healthy Food']",30000,32,32,32,1ST SECTOR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,keventers-1st-sector-hsr
Rang De Basanti Dhaba,121408,1,HSR,4.1,"['North Indian', 'Punjabi', 'Combo', 'Tandoor', 'Mughlai', 'Desserts', 'Thalis', 'Indian']",30000,36,36,36,,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,rang-de-basanti-dhaba-hsr
Southly Healthy,295576,1,HSR,4.2,"['South Indian', 'Healthy Food']",20000,40,40,40,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,southly-healthy-hsr-hsr
Pepe's Pizza,332831,1,HSR,--,"['Pizzas', 'Italian', 'Healthy Food', 'Combo', 'Continental', 'American']",30000,42,42,42,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,pepe's-pizza-hsr-hsr
The Red Box,108036,1,HSR,3.9,['Chinese'],30000,39,39,39,6th sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,red-box-hsr
Haji dum biryani,221148,1,Bellandur Sarjapur,--,['North Indian'],30000,40,40,40,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,healthy-combo-khazana-bellandur-sarjapur-bellandur-sarjapur
Chinese Hut,239925,1,Bellandur Sarjapur,--,['Chinese'],30000,43,43,43,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,yin-yang-hut-bellandur-sarjapur-bellandur-sarjapur
Bathinda Dine,58798,1,Bellandur Sarjapur,3.7,"['North Indian', 'Punjabi', 'Snacks', 'Combo', 'Desserts', 'Beverages']",25000,45,45,45,Outer Ring Road,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-restaurant-outer-ring-road-bellandur-bellandursarjapur
Angan Punnjabi Restaurant,224843,1,Bellandur Sarjapur,4.2,"['Chinese', 'Indian']",30000,41,41,41,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,angan-punnjabi-restaurant-bellandur-sarjapur-bellandur-sarjapur
Paaji Paratha! Breakfast Special,314867,1,Electronic City,3.7,"['Punjabi', 'North Indian', 'Fast Food', 'Snacks', 'Beverages']",35000,54,54,54,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,the-house-of-parathas-electronic-city-electronic-city
Biryani BAE,300816,1,Electronic City,3.7,"['Indian', 'Chinese']",40000,52,52,52,Veera Medicals,40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,biryani-bae-electronic-city-electronic-city
UBQ by Barbeque Nation,126298,1,Bellandur Sarjapur,3.5,"['North Indian', 'Mughlai', 'Seafood', 'Biryani', 'Desserts', 'Kebabs']",25000,43,43,43,Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,ubq-by-barbeque-nation-sarjapur-bellandur-sarjapur
Barbeque Nation,288804,1,Bellandur Sarjapur,3.3,"['North Indian', 'Mughlai', 'Seafood', 'Biryani', 'Desserts', 'Kebabs']",60000,43,43,43,Doddakannelli,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,ubq-by-barbeque-nation-doddakannelli-bellandur-sarjapur
Pepe's Pizza,142313,1,Bellandur Sarjapur,4,"['Pizzas', 'Healthy Food', 'Italian', 'Continental', 'American', 'Fast Food', 'Beverages', 'Desserts']",20000,51,51,51,Bellandur Grama,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,pepes-pizza-na-bellandur-sarjapur
Kulcha Haveli,239020,1,Bellandur Sarjapur,3.9,"['North Indian', 'Punjabi', 'Snacks', 'Combo', 'Desserts', 'Beverages']",25000,45,45,45,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kulcha-haveli-bellandur-sarjapur-bellandur-sarjapur
Chaap Wale,238072,1,Bellandur Sarjapur,3.4,"['North Indian', 'Punjabi', 'Snacks', 'Desserts', 'Beverages', 'Combo']",25000,45,45,45,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,chaap-wale-bellandur-sarjapur-bellandur-sarjapur
Lassi Resto Cafe,47749,1,Electronic City,3.5,"['Desserts', 'Fast Food', 'Beverages']",10000,46,46,46,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,lassi-resto-cafe-electronic-city-electronic-city
Stonedzone,125208,1,Electronic City,4.1,['Desserts'],30000,46,46,46,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,stonedzone-electronic-city
Dock Frost'd,262070,1,Bellandur Sarjapur,4.4,"['Desserts', 'Ice Cream', 'Beverages']",30000,41,41,41,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,dock-frost'd-bellandur-sarjapur-bellandur-sarjapur
Pallavi Restaurant (Authentic taste from Gulbarga),218165,1,Arekere,4.1,"['North Indian', 'Chinese', 'Biryani']",25000,48,48,48,Begur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,pallavi-restaurant-arekere-arekere
Aaha Biryani,300815,1,Electronic City,3.6,['Biryani'],40000,52,52,52,Veera Medicals,40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,aaha-biryani-electronic-city-electronic-city
Hao Chi,262660,1,Bellandur Sarjapur,3.9,"['Asian', 'Chinese', 'Japanese', 'Pan-Asian', 'Thai', 'Desserts']",60000,48,48,48,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,hao-chi-bellandur-sarjapur-bellandur-sarjapur
Kottayam Diaries,318526,1,Bellandur Sarjapur,4,"['Kerala', 'South Indian', 'Desserts']",30000,50,50,50,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,kottayam-diaries-bellandur-sarjapur-bellandur-sarjapur
Creamvilla-Ice creams and Desserts,78174,1,Bellandur Sarjapur,4,"['Ice Cream', 'Desserts', 'Snacks', 'American', 'Chinese']",25000,46,46,46,Carmelaram Road,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,creamvilla-sarjapur-road-bellandursarjapur
BIRYANI CIRCLE,325788,1,BTM,4.1,['Biryani'],40000,49,49,49,BTM,40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,biryani-circle-btm-btm
Ice Scoop,240468,1,Arekere,--,['Indian'],20000,47,47,47,"Temple Road, Behind Star Market",40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,ice-scoop-arekere-arekere
Hipo Burger,242211,1,Electronic City,4.2,['Indian'],50000,55,55,55,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,hipo-burger-electronic-city-electronic-city
NEW Mahesh friends food center,71042,1,BTM,3.5,"['Chinese', 'North Indian']",20000,55,55,55,"16th main,7th Cross",40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,mahesh-friends-food-center-13th-a-main-ns-palya-btm-layout-2nd-stage-btm
Ambara Gardenia,36451,1,Arekere,4,"['Chinese', 'North Indian', 'Andhra', 'Tandoor']",30000,56,56,56,Vijaya Bank Colony,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,ambara-gardenia-bannerghatta-road-btm
Hyderabad Darbar,74160,1,Electronic City,3.9,"['Chinese', 'South Indian', 'North Indian', 'Andhra', 'Beverages', 'Mughlai', 'Hyderabadi']",30000,52,52,52,Phase2,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,hyderabad-darbar-electronic-city-electronic-city
Churroz,314070,1,Electronic City,--,"['Fast Food', 'Desserts']",25000,61,61,61,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,churroz-electronic-city-electronic-city
BLR Brewing CO,314969,1,Electronic City,4.2,['Indian'],40000,64,64,64,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,blr-brewing-co-electronic-city-electronic-city
Telugu Vantillu,316386,1,Kudlu Gate,3.9,"['Andhra', 'Combo', 'Home Food', 'Thai', 'South Indian', 'Indian', 'Beverages', 'Desserts']",25000,29,29,29,Kudlu Gate,40% off | Use SPECIALS,Percentage,RESTAURANT,2500,,paratha-pop-cv-raman-nagar-cv-raman-nagar
Bengali Rannaghor,312906,1,Kudlu Gate,3.8,"['Bengali', 'Home Food', 'Indian', 'Thalis']",30000,36,36,36,Kudlu Gate,40% off | Use SPECIALS,Percentage,RESTAURANT,2700,,bengali-rannaghor-kudlu-gate-kudlu-gate
Home Plate by Canteen Central,288681,1,HSR,4.4,"['Home Food', 'North Indian', 'Healthy Food', 'Beverages', 'Thalis', 'Indian', 'South Indian', 'Combo', 'Punjabi']",16000,28,28,28,HSR,40% off | Use SPECIALS,Percentage,RESTAURANT,0,,one-plate-by-canteen-central-hsr-hsr
The Farmer's Son,202176,1,Kudlu Gate,--,"['Beverages', 'Juices', 'Healthy Food']",20000,22,22,22,"Haralur Road, Kudlu Rd",40% off | Use HEALTHHUB,Percentage,RESTAURANT,2500,,the-farmers-son-new-area-test-prod-area-2
Celebrations by Ovenstory,263814,1,Kudlu Gate,--,"['Pizzas', 'Desserts']",50000,26,26,26,AECS Layout,40% off | Use HEALTHHUB,Percentage,RESTAURANT,2500,,navratri-meals-by-faasos-aecs-layout-kudlu-gate
Meal Studio,231932,1,HSR,4.2,"['North Indian', 'Indian', 'Combo', 'Desserts', 'Beverages', 'Home Food', 'Healthy Food', 'Thalis', 'South Indian']",30000,30,30,30,24th main Parangipalya,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,meals-studio-hsr-hsr
Gulpp,305857,1,HSR,--,"['Beverages', 'Desserts']",15000,25,25,25,"Link Rd, BDA Layout",40% off | Use HEALTHHUB,Percentage,RESTAURANT,2500,,beverages-shakes-link-rd-bda-layout-hsr
Paratha Chai,173794,1,Bellandur Sarjapur,3.7,"['North Indian', 'Chinese']",20000,53,53,53,Sarjapur Main Road,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,paratha-chai-kasavanahalli-sarjapur-road-bellandur-sarjapur
"No Sugar, All Goodness - By Artinci",259658,1,HSR,--,"['Desserts', 'Ice Cream', 'Keto', 'Healthy Food', 'Beverages', 'Snacks']",20000,46,46,46,HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,4000,,guilt-free-treats--by-artinci-hsr-hsr
"No Sugar Please, Sweets & Juices",256913,1,Bellandur Sarjapur,4.5,"['Beverages', 'Keto', 'Fast Food', 'Chaat', 'Desserts', 'Salads', 'Snacks', 'Street Food', 'Mediterranean', 'Thai', 'Cafe', 'Healthy Food', 'Juices', 'Indian', 'Ice Cream']",20000,54,54,54,Bellandur Sarjapur,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,"no-sugar-please,-sweets-&-juices-bellandur-sarjapur-bellandur-sarjapur"
Meal Studio,231676,1,Electronic City,4.1,"['North Indian', 'Indian', 'Combo', 'Desserts', 'Beverages', 'Home Food', 'Healthy Food', 'South Indian', 'Thalis']",30000,48,48,48,Electronic City,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,meals-studio-electronic-city-electronic-city
The Salad Studio,59152,1,Bellandur Sarjapur,4.3,"['Healthy Food', 'Salads', 'Cafe', 'Fast Food', 'Beverages']",30000,49,49,49,Bellandur,40% off | Use HEALTHHUB,Percentage,RESTAURANT,5000,,the-salad-studio-bellandur-bellandursarjapur
The House of Paratha,50729,1,HSR,--,['North Indian'],20000,37,37,37,"4th Sector, HSR Layout
",30% off on orders above ₹399,Percentage,RESTAURANT,2800,,the-house-of-paratha-koramangala-koramangala
FALOODA PALACE,344745,1,HSR,--,"['Beverages', 'Desserts']",36000,33,33,33,HSR,30% off on orders above ₹200,Percentage,RESTAURANT,2800,,falooda-palace-hsr-hsr
Night Fox,69729,1,Electronic City,2.9,"['Chinese', 'South Indian', 'North Indian', 'Desserts', 'Fast Food', 'Andhra', 'Beverages', 'Mughlai', 'Seafood', 'Punjabi', 'Hyderabadi']",30000,39,39,39,Singasandra,30% off on orders above ₹189,Percentage,RESTAURANT,2500,,night-fox-kudlu-gate-test-prod-area
Vijayawada Style,157341,1,Electronic City,2.9,['Indian'],36000,36,36,36,"electronics city, Phase 2",30% off on orders above ₹189,Percentage,RESTAURANT,2500,,vijayawada-style-banaswadi
Happy Days,93589,1,Electronic City,2.4,"['Chinese', 'South Indian', 'North Indian', 'Desserts', 'Fast Food', 'Andhra', 'Beverages', 'Mughlai', 'Seafood', 'Punjabi', 'Hyderabadi']",30000,39,39,39,Electronic city,30% off on orders above ₹189,Percentage,RESTAURANT,2500,,happy-days-electronic-city-kudlu_gate
MH09,344110,1,HSR,--,"['Snacks', 'Fast Food', 'Beverages']",40000,37,37,37,HSR,30% off on orders above ₹189,Percentage,RESTAURANT,2800,,mh09-hsr-hsr
Coal Spark Restaurant,290156,1,HSR,4.1,"['Arabian', 'North Indian', 'Chinese', 'Biryani', 'Barbecue', 'Desserts', 'Juices', 'Ice Cream', 'Seafood', 'Kerala', 'Tandoor']",25000,38,38,38,HSR,30% off on orders above ₹149,Percentage,RESTAURANT,2500,,coal-spark-restaurant-hsr-hsr
Nandashree Naati Style,302582,1,Kudlu Gate,3.6,"['Biryani', 'Kebabs', 'South Indian']",14900,37,37,37,Kudlu Gate,30% off on orders above ₹149,Percentage,RESTAURANT,2800,,nandashree-naati-style-kudlu-gate-kudlu-gate
ZAATAR BENGALURU,277706,1,Bellandur Sarjapur,4.2,"['Arabian', 'Biryani', 'North Indian']",40000,49,49,49,Bellandur Sarjapur,30% off on orders above ₹149,Percentage,RESTAURANT,5000,,zaatar-bengaluru-bellandur-sarjapur-bellandur-sarjapur
Five Star Chicken,195037,1,Electronic City,4.3,"['Fast Food', 'Snacks']",30000,56,56,56,"Bettadasanapura Main Road, Doddathogur",30% off on orders above ₹149,Percentage,RESTAURANT,6000,,five-star-chicken-electronic-city-electronic-city
Lassi Corner,46658,1,Electronic City,3.8,"['Beverages', 'Cafe', 'Desserts', 'Fast Food']",10000,49,49,49,Electronic City,30% off on orders above ₹129,Percentage,RESTAURANT,4000,,lassi-corner-electronic-city-electronic-city
Lassi Paradise,128746,1,Electronic City,3.5,['Cafe'],15000,51,51,51,Dodda thogur,30% off on orders above ₹129,Percentage,RESTAURANT,4000,,lassi-paradise-electronic-city
Fresh Fit,323535,1,HSR,--,['Healthy Food'],28000,31,31,31,HSR,30% off on all orders,Percentage,RESTAURANT,2800,,fresh-fit-hsr-hsr
New kabab zone,123818,1,HSR,3.3,"['Chinese', 'South Indian', 'North Indian', 'Fast Food', 'Seafood', 'Hyderabadi']",30000,48,48,48,Arekere,30% off on all orders,Percentage,RESTAURANT,4000,,new-kabab-zone-arekere-3
Burger Cafe,228281,1,Electronic City,4.1,"['American', 'Fast Food', 'Continental', 'Snacks']",25000,59,59,59,Electronic City,30% off on all orders,Percentage,RESTAURANT,5000,,late-night-cafe-electronic-city-electronic-city
Biryani Crafts,231499,1,BTM,4.1,"['Biryani', 'North Indian', 'Chinese', 'Tandoor', 'Indian']",25000,56,56,56,BTM,30% off on all orders,Percentage,RESTAURANT,6000,,biryani-crafts-btm-btm
Punjabi Nukkad Pure Veg,55896,1,Kudlu Gate,4.1,"['Punjabi', 'North Indian', 'Chinese', 'Desserts']",25000,28,28,28,Harlur Main Road,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-nukkad-hsr-hsr
Little Paradise,213573,1,HSR,3.7,"['Biryani', 'Chinese', 'Andhra', 'North Indian']",23000,31,31,31,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,little-paradise-hsr-hsr
CakeZone,214485,1,Kudlu Gate,4.1,"['Desserts', 'Bakery', 'Ice Cream', 'Beverages']",20000,27,27,27,Kudlu Gate,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,cakezone-kudlu-gate-kudlu-gate
Shanmukha Restaurant,256577,1,HSR,4,"['Biryani', 'Hyderabadi', 'Andhra', 'North Indian', 'South Indian', 'Chinese', 'Tandoor', 'Seafood', 'Beverages']",30000,37,37,37,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,shanmukha-restaurant-hsr-hsr
The Bowl Company,146387,1,Kudlu Gate,4.1,"['Continental', 'North Indian', 'Pan-Asian', 'Desserts', 'American', 'Asian', 'Beverages', 'Biryani', 'Chinese', 'Combo', 'European', 'Fast Food', 'Grill', 'Hyderabadi', 'Indian', 'Italian', 'Kebabs', 'Lucknowi', 'Mediterranean', 'Mexican', 'Mughlai', 'Oriental', 'Pas']",30000,29,29,29,Kudlu,30% off | Use SWIGGYIT,Percentage,RESTAURANT,3000,,the-bowl-company-kudlu-gate
XO Belgian Waffle,79027,1,HSR,4.3,['Desserts'],25000,29,29,29,HSR Layout,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,xo-belgian-waffle-hbr-layout-kammanahallikalyan-nagar
Mughlai Cravings,235277,1,HSR,4,"['Chinese', 'Indian', 'Tandoor', 'Mughlai']",20000,24,24,24,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,cravings-hsr-hsr
