name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Kulcha Haveli,239020,1,Bellandur Sarjapur,3.9,"['North Indian', 'Punjabi', 'Snacks', 'Combo', 'Desserts', 'Beverages']",25000,44,44,44,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kulcha-haveli-bellandur-sarjapur-bellandur-sarjapur
Natural Ice Creams Mow,337549,1,Koramangala,--,"['Ice Cream', 'Desserts']",12000,46,46,46,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,natural-ice-creams-mow-hsr-hsr
NIC Natural Ice Creams,69138,1,HSR,4.6,"['Ice Cream', 'Desserts']",12000,33,33,33,15th A Main HSR Layout,50% off | Use SPECIALS,Percentage,RESTAURANT,2600,,nic-natural-ice-creams-devarabisanahalli-bellandur-kadubeesanahalli
Sandwich Guru,174784,1,HSR,4.4,"['Fast Food', 'Snacks', 'Beverages']",9900,28,28,28,HSR LAYOUT,45% off on all orders,Percentage,RESTAURANT,2600,,sandwich-guru-hsr
Stoned Monkey,27210,1,HSR,4,"['Ice Cream', 'Beverages', 'Juices', 'Desserts', 'Fast Food']",30000,39,39,39,27th Main,40% off on orders above ₹250,Percentage,RESTAURANT,2600,,stoned-monkey-hsr-hsr
JENIS RESTAURANT,335579,1,Kudlu Gate,--,"['Indian', 'Chinese', 'Tandoor', 'Kebabs', 'Biryani']",25000,48,48,48,Kudlu Gate,40% off on orders above ₹200,Percentage,RESTAURANT,2300,,jenis-restaurant-kudlu-gate-kudlu-gate
Five star chicken,263375,1,HSR,4,"['American', 'Asian', 'Beverages']",13000,28,28,28,HSR,40% off on all orders,Percentage,RESTAURANT,2300,,five-star-chicken-hsr-hsr
Shaan E Panjab,181135,1,Bellandur Sarjapur,4,"['North Indian', 'Chinese', 'Combo']",25000,44,44,44,ebony apartment.Bellandur,40% off on all orders,Percentage,RESTAURANT,3800,,shaan-e-panjab-1-test-prod-area
Carlos Cake Cafe,58184,1,Bellandur Sarjapur,4.2,"['Desserts', 'Bakery']",20000,35,35,35,Sarjapur Road,40% off above Rs 149,Percentage,RESTAURANT,2600,,carlos-cake-cafe-sarjapur-road-bellandursarjapur
Punjabi Nawabi,38008,1,Kudlu Gate,4.1,"['Punjabi', 'North Indian', 'Indian', 'Chinese', 'Biryani']",40000,25,25,25,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-nawabi-hsr-hsr
Rang De Basanti Dhaba,121408,1,HSR,4.1,"['North Indian', 'Punjabi', 'Combo', 'Tandoor', 'Mughlai', 'Desserts', 'Thalis', 'Indian']",30000,37,37,37,,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,rang-de-basanti-dhaba-hsr
Punjabi Unplugged,151047,1,Kudlu Gate,4.1,"['North Indian', 'Chinese', 'Indian', 'Mughlai', 'Biryani']",30000,25,25,25,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-unplugged-hsr
Sardarji Londonwaley,151043,1,Kudlu Gate,4.1,"['North Indian', 'Chinese', 'Indian', 'Mughlai', 'Biryani']",30000,32,32,32,Arekere,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sardarji-londonwaley-hsr-2
Meal Singh,268323,1,Kudlu Gate,4.2,"['Healthy Food', 'Home Food', 'Indian', 'Thalis', 'Combo']",25000,31,31,31,Kudlu Gate,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,meal-singh-kudlu-gate-kudlu-gate
BalleLicious Kitchen,70039,1,Kudlu Gate,4.2,"['Punjabi', 'North Indian', 'Chinese', 'Mughlai', 'Desserts', 'Biryani']",25000,26,26,26,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,ballelicious-kitchen-hsr-hsr
The Bowl Company,146387,1,Kudlu Gate,4.1,"['Continental', 'North Indian', 'Pan-Asian', 'Desserts', 'American', 'Asian', 'Beverages', 'Biryani', 'Chinese', 'Combo', 'European', 'Fast Food', 'Grill', 'Hyderabadi', 'Indian', 'Italian', 'Kebabs', 'Lucknowi', 'Mediterranean', 'Mexican', 'Mughlai', 'Oriental', 'Pas']",30000,33,33,33,Kudlu,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,the-bowl-company-kudlu-gate
The Naidu Biryani,237372,1,Kudlu Gate,--,"['Biryani', 'South Indian', 'North Indian', 'Thalis', 'Andhra']",35000,29,29,29,"harlur road,hsr",40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,the-naidu-biryani-kudlu-gate-kudlu-gate
The Roll Pod!,275401,1,Kudlu Gate,4.1,"['Fast Food', 'Snacks', 'Healthy Food', 'Street Food', 'Beverages']",25000,30,30,30,Kudlu Gate,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,it's-all-about-rolls-kudlu-gate-kudlu-gate
homely,66864,1,Kudlu Gate,4,"['Home Food', 'North Indian', 'South Indian', 'Healthy Food', 'Beverages', 'Chettinad', 'Combo', 'Desserts', 'Hyderabadi', 'Indian', 'Lucknowi', 'Maharashtrian', 'Mangalorean', 'Punjabi', 'Rajasthani', 'Snacks', 'Sweets', 'Thalis']",20000,27,27,27,Haralakunte Village,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,homely-kudlu-gate-test-prod-area
Bengali Rannaghor,312906,1,Kudlu Gate,3.8,"['Bengali', 'Home Food', 'Indian', 'Thalis']",30000,36,36,36,Kudlu Gate,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,bengali-rannaghor-kudlu-gate-kudlu-gate
Breakfast Express,220641,1,Kudlu Gate,4,"['Continental', 'North Indian', 'South Indian', 'Healthy Food', 'American', 'Beverages', 'British', 'Cafe', 'Combo', 'European', 'Desserts']",20000,30,30,30,Kudlu,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,breakfast-express-kudlu-kudlu-gate
Freshery,249310,1,Kudlu Gate,4.4,"['Healthy Food', 'Juices', 'Beverages', 'Combo', 'Salads', 'Snacks', 'Vegan']",20000,37,37,37,Haralakunte Village,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,freshery-haralakunte-village-kudlu-gate
Domino's Pizza,49668,1,Bangalore,4.3,['Pizzas'],40000,30,30,30,Haralur Village,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,dominos-pizza-haralur-village-bellandursarjapur
Faasos,210185,1,Kudlu Gate,4.2,"['Fast Food', 'North Indian']",50000,32,32,32,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,faasos-aecs-layout-kudlu-gate
Khichdi Experiment,184156,1,HSR,4.4,"['Home Food', 'Healthy Food', 'Indian']",25000,31,31,31,"Link Rd, BDA Layout",40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,khichidi-experiment-27th-main-hsr-layout-hsr
King's Kitchen,45412,1,HSR,--,"['North Indian', 'South Indian', 'Chinese', 'Fast Food']",20000,27,27,27,Koramangala,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,kings-kitchen-koramangala-koramangala
Donne Biriyanis Junction,320177,1,HSR,3.1,"['Biryani', 'Indian']",30000,30,30,30,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,donne-biriyanis-junction-hsr-hsr
Quickie.in,308486,1,HSR,4.1,"['Snacks', 'Beverages']",20000,31,31,31,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,quickie.in-hsr-hsr
Celebrations by Ovenstory,263814,1,Kudlu Gate,--,"['Pizzas', 'Desserts']",50000,27,27,27,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,navratri-meals-by-faasos-aecs-layout-kudlu-gate
SLAY Coffee,219174,1,Kudlu Gate,4.5,"['Beverages', 'Cafe', 'Desserts']",20000,33,33,33,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,slay-coffee-aecs-layout-kudlu-gate
Firangi Bake,210191,1,Kudlu Gate,4.3,"['Italian', 'Spanish', 'Mexican', 'Continental']",50000,35,35,35,AECS Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,firangi-bake-aecs-layout-kudlu-gate
Jeni's Kitchen,147354,1,HSR,3.5,"['North Indian', 'Chinese']",25000,43,43,43,BOMMANAHALLI,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,jeni39s-kitchen-test-prod-area
Burger It Up,238142,1,Bellandur Sarjapur,4,"['Continental', 'American', 'Desserts', 'Fast Food', 'Beverages', 'Snacks']",40000,34,34,34,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,burger-it-up-bellandur-sarjapur-bellandur-sarjapur
Frozen Bottle,107708,1,Bellandur Sarjapur,4.1,"['Beverages', 'Ice Cream', 'Desserts']",25000,24,24,24,Harlur Road,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,frozen-bottle-sarjapur-disabled-2
MANORAMAA KITCHEN,257236,1,HSR,--,"['Indian', 'Biryani', 'North Indian', 'Chinese', 'Tandoor', 'Pastas', 'Salads', 'Beverages', 'Desserts']",30000,34,34,34,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,manoramaa-kitchen-hsr-hsr
Dilli to Dakshin,178374,1,HSR,3.8,['North Indian'],30000,37,37,37,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-globe-grub-ck-emerald-yes-bank-btm-layout-btm
Chaayos Meri Wali Chai,334867,1,HSR,4.4,"['Bakery', 'Beverages', 'Cafe', 'Chaat', 'Desserts', 'Fast Food', 'Healthy Food', 'Home Food', 'Italian', 'Maharashtrian', 'Snacks', 'Street Food', 'Sweets']",25000,30,30,30,Chaayos  HSR Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,chaayos-meri-wali-chai-chaayos-hsr-layout-hsr
The Game of Paratha,313833,1,HSR,--,['Indian'],20000,44,44,44,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-game-of-paratha-hsr-hsr
The Momo Ministry,310546,1,HSR,3.9,['Chinese'],25000,42,42,42,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-momo-ministry-hsr-hsr
Indian Paratha Factory,29200,1,HSR,3.5,"['North Indian', 'Beverages']",20000,38,38,38,19th Main,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,indian-paratha-factory-hsr-hsr
Wandercrust,179460,1,HSR,--,"['Pizzas', 'Italian']",35000,36,36,36,HSR 3rd Sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,wandercrust-hsr-3rd-sector-hsr
Green Cravings,197762,1,HSR,4.1,"['Healthy Food', 'Continental', 'Keto', 'Indian', 'Salads']",35000,44,44,44,HSR 3rd Sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,green-cravings-hsr-3rd-sector-hsr
Barbeque Delight,25797,1,Bellandur Sarjapur,4.1,"['Arabian', 'Chinese', 'Biryani', 'Desserts', 'Ice Cream', 'South Indian', 'Fast Food']",50000,34,34,34,AMRITHA COLLEGE ROAD,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,barbeque-delight-sarjapur-sarjapur
Chandni Chowk,295763,1,HSR,3.9,"['Fast Food', 'Chaat', 'North Indian', 'Combo', 'Sweets', 'Snacks', 'Street Food']",15000,37,37,37,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,chandni-chowk-hsr-hsr
SLAY Coffee Bar,301584,1,HSR,4.6,"['Beverages', 'Cafe', 'Desserts']",20000,38,38,38,SECTOR 3,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,slay-coffee-bar-sector-3-hsr
Keventers - Milkshakes & Ice Cream,85162,1,HSR,4.3,"['Beverages', 'Ice Cream', 'Desserts', 'Healthy Food']",30000,35,35,35,1ST SECTOR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,keventers-1st-sector-hsr
Leon Grill,17036,1,HSR,4.5,"['Turkish', 'Portuguese', 'American']",30000,40,40,40,3Rd Sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,leon-grill-3rd-sector-hsr
Kulcha Kulture,209685,1,HSR,--,['North Indian'],25000,41,41,41,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kulcha-kulture-hsr-hsr
Szechuan Dragon,66603,1,HSR,4.1,"['Chinese', 'Thai']",40000,40,40,40,Sector 1,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,szechuan-dragon-hsr-hsr
Kebarbiq - Grill your Hunger,176327,1,HSR,4.3,"['Indian', 'Arabian', 'Chinese', 'Pizzas', 'Barbecue', 'Continental', 'Beverages', 'Combo', 'Italian', 'Desserts', 'Juices', 'Grill']",50000,40,40,40,FFK Tower,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,kebarbiq-grill-your-hunger-hsr
Southly Healthy,295576,1,HSR,4.2,"['South Indian', 'Healthy Food']",20000,40,40,40,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,southly-healthy-hsr-hsr
The Jalsa by Nanumal Bhojraaj,341008,1,HSR,3.6,"['North Indian', 'Snacks', 'Biryani']",30000,45,45,45,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-jalsa-by-nanumal-bhojraaj-hsr-hsr
Curry On Tikka,332520,1,HSR,4,"['North Indian', 'Punjabi', 'Mughlai', 'Thalis', 'Tandoor', 'Biryani', 'Beverages']",35000,42,42,42,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,curry-on-tikka-hsr-hsr
The Red Box,108036,1,HSR,3.9,['Chinese'],30000,39,39,39,6th sector,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,red-box-hsr
Desi Dhaba,178398,1,Electronic City,3.8,['North Indian'],35000,46,46,46,Electronic City,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,desi-dhaba-electronic-city-electronic-city
Foodies,231174,1,HSR,3.5,"['Chinese', 'North Indian', 'Punjabi', 'Tandoor']",25000,41,41,41,Koramangala,40% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,foodies-koramangala-koramangala
Signature Dum Biriyani & Momoz Paradise,224828,1,Bellandur Sarjapur,--,"['Chinese', 'Indian', 'Combo']",30000,40,40,40,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,healthy-combo-khazana-bellandur-sarjapur-bellandur-sarjapur-2
Angan Punnjabi Restaurant,224843,1,Bellandur Sarjapur,4.2,"['Chinese', 'Indian']",30000,41,41,41,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,angan-punnjabi-restaurant-bellandur-sarjapur-bellandur-sarjapur
Haji dum biryani,221148,1,Bellandur Sarjapur,--,['North Indian'],30000,41,41,41,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,healthy-combo-khazana-bellandur-sarjapur-bellandur-sarjapur
Chinese Hut,239925,1,Bellandur Sarjapur,--,['Chinese'],30000,43,43,43,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,yin-yang-hut-bellandur-sarjapur-bellandur-sarjapur
UBQ by Barbeque Nation,126298,1,Bellandur Sarjapur,3.5,"['North Indian', 'Mughlai', 'Seafood', 'Biryani', 'Desserts', 'Kebabs']",25000,45,45,45,Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,ubq-by-barbeque-nation-sarjapur-bellandur-sarjapur
Bathinda Dine,58798,1,Bellandur Sarjapur,3.7,"['North Indian', 'Punjabi', 'Snacks', 'Combo', 'Desserts', 'Beverages']",25000,46,46,46,Outer Ring Road,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-restaurant-outer-ring-road-bellandur-bellandursarjapur
Pepe's Pizza,142313,1,Bellandur Sarjapur,4,"['Pizzas', 'Healthy Food', 'Italian', 'Continental', 'American', 'Fast Food', 'Beverages', 'Desserts']",20000,51,51,51,Bellandur Grama,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,pepes-pizza-na-bellandur-sarjapur
Home Plate by Canteen Central,288681,1,HSR,4.4,"['Home Food', 'North Indian', 'Healthy Food', 'Beverages', 'Thalis', 'Indian', 'South Indian', 'Combo', 'Punjabi']",16000,28,28,28,HSR,40% off | Use SPECIALS,Percentage,RESTAURANT,0,,one-plate-by-canteen-central-hsr-hsr
The Farmer's Son,202176,1,Kudlu Gate,--,"['Beverages', 'Juices', 'Healthy Food']",20000,23,23,23,"Haralur Road, Kudlu Rd",40% off | Use HEALTHHUB,Percentage,RESTAURANT,2300,,the-farmers-son-new-area-test-prod-area-2
Gulpp,305857,1,HSR,--,"['Beverages', 'Desserts']",15000,25,25,25,"Link Rd, BDA Layout",40% off | Use HEALTHHUB,Percentage,RESTAURANT,2300,,beverages-shakes-link-rd-bda-layout-hsr
The Brooklyn Creamery - Low Cal Ice cream,263305,1,HSR,4.3,"['Desserts', 'Ice Cream']",20000,31,31,31,Sector 2 HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,2300,,the-brooklyn-creamery-low-cal-ice-cream-sector-2-hsr-hsr
Fabcafe by Fabindia,266717,1,Bellandur Sarjapur,4.2,"['North Indian', 'Healthy Food', 'Biryani', 'Beverages']",80000,35,35,35,Bellandur Sarjapur,40% off | Use HEALTHHUB,Percentage,RESTAURANT,2600,,fabcafe-by-fabindia-bellandur-sarjapur-bellandur-sarjapur
Chefkraft,198150,1,HSR,4.2,"['Continental', 'Pan-Asian', 'Salads', 'Healthy Food', 'Desserts']",65000,41,41,41,Bellandur Sarjapur,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,chefkraft-bellandur-sarjapur-bellandur-sarjapur
Go Native,121355,1,HSR,4.3,"['Healthy Food', 'Vegan', 'Jain', 'North Indian', 'South Indian']",60000,41,41,41,HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,go-native-hsr
GARDEN FRESH,303552,1,HSR,4.3,"['Beverages', 'Healthy Food', 'Juices', 'Salads']",20000,44,44,44,HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,2600,,garden-fresh-hsr-hsr
TOO MUCH CHUTNEY,304545,1,HSR,4.2,"['North Indian', 'South Indian', 'Fast Food']",25000,45,45,45,HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,2600,,too-much-chutney-hsr-hsr
MOTTEBOSS,308788,1,HSR,4.2,['Indian'],30000,50,50,50,HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,2600,,motteboss-hsr-hsr
The Nosh House,43850,1,Bellandur Sarjapur,4.6,"['American', 'Continental', 'Italian', 'Mediterranean', 'Bakery', 'Salads', 'Desserts', 'Beverages', 'Snacks', 'Asian']",80000,42,42,42,Sarjapur,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,the-nosh-house-sarjapur-bellandursarjapur
Paratha Chai,173794,1,Bellandur Sarjapur,3.7,"['North Indian', 'Chinese']",20000,42,42,42,Sarjapur Main Road,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,paratha-chai-kasavanahalli-sarjapur-road-bellandur-sarjapur
Lo! - Low Carb and Keto Foods,107443,1,HSR,4.3,"['Healthy Food', 'Keto', 'South Indian', 'North Indian', 'Desserts', 'Fast Food', 'Continental']",15000,42,42,42,Jakkasandra,40% off | Use HEALTHHUB,Percentage,RESTAURANT,0,,lo-foods-hsr
"No Sugar, All Goodness - By Artinci",259658,1,HSR,--,"['Desserts', 'Ice Cream', 'Keto', 'Healthy Food', 'Beverages', 'Snacks']",20000,41,41,41,HSR,40% off | Use HEALTHHUB,Percentage,RESTAURANT,3800,,guilt-free-treats--by-artinci-hsr-hsr
Soup Station,264707,1,Bellandur Sarjapur,4.1,"['Continental', 'Healthy Food']",30000,44,44,44,Bellandur Sarjapur,40% off | Use HEALTHHUB,Percentage,RESTAURANT,3800,,soup-station-bellandur-sarjapur-bellandur-sarjapur
MANOJ GOWDRU MANE MUDDE OOTA,252479,1,Arekere,--,"['Biryani', 'South Indian']",19900,43,43,43,Arekere,30% off on orders above ₹99,Percentage,RESTAURANT,3800,,manoj-gowdru-mane-mudde-oota-arekere-arekere
Banashankari Donne Biryani,258974,1,Arekere,--,"['Biryani', 'Kebabs', 'South Indian']",19900,49,49,49,Arekere,30% off on orders above ₹99,Percentage,RESTAURANT,3800,,banashankari-donne-biryani-arekere-arekere
FALOODA PALACE,344745,1,HSR,--,"['Beverages', 'Desserts']",36000,34,34,34,HSR,30% off on orders above ₹200,Percentage,RESTAURANT,2600,,falooda-palace-hsr-hsr
MH09,344110,1,HSR,--,"['Snacks', 'Fast Food', 'Beverages']",40000,37,37,37,HSR,30% off on orders above ₹189,Percentage,RESTAURANT,2600,,mh09-hsr-hsr
D.K.C. - Delicious Khichdi Company,258005,1,HSR,3.8,['Indian'],40000,37,37,37,HSR layout,30% off on orders above ₹150,Percentage,RESTAURANT,2600,,d.k.c.---delicious-khichdi-company-hsr-hsr
Coal Spark Restaurant,290156,1,HSR,4.2,"['Arabian', 'North Indian', 'Chinese', 'Biryani', 'Barbecue', 'Desserts', 'Juices', 'Ice Cream', 'Seafood', 'Kerala', 'Tandoor']",25000,38,38,38,HSR,30% off on orders above ₹149,Percentage,RESTAURANT,2300,,coal-spark-restaurant-hsr-hsr
Nandashree Naati Style,302582,1,Kudlu Gate,3.6,"['Biryani', 'Kebabs', 'South Indian']",14900,40,40,40,Kudlu Gate,30% off on orders above ₹149,Percentage,RESTAURANT,2600,,nandashree-naati-style-kudlu-gate-kudlu-gate
Lassi'licious ,151226,1,Bellandur Sarjapur,--,"['Gujarati', 'Fast Food', 'Street Food', 'Indian', 'North Indian', 'Maharashtrian', 'Rajasthani']",30000,32,32,32,Bellandur Sarjapur,30% off on orders above ₹149,Percentage,RESTAURANT,2600,,patel-palace-bellandur-sarjapur
Fresh Fit,323535,1,HSR,--,['Healthy Food'],28000,31,31,31,HSR,30% off on all orders,Percentage,RESTAURANT,2600,,fresh-fit-hsr-hsr
New kabab zone,123818,1,HSR,3.3,"['Chinese', 'South Indian', 'North Indian', 'Fast Food', 'Seafood', 'Hyderabadi']",30000,43,43,43,Arekere,30% off on all orders,Percentage,RESTAURANT,3800,,new-kabab-zone-arekere-3
Palkis,191053,1,Bellandur Sarjapur,--,"['Chinese', 'North Indian', 'Tandoor']",20000,40,40,40,Bellandur- Sarjapur,30% off on all orders,Percentage,RESTAURANT,3800,,palkis-bellandur-sarjapur-bellandur-sarjapur
Meal in a Bowl,266560,1,Bellandur Sarjapur,--,['North Indian'],20000,40,40,40,Bellandur Sarjapur,30% off on all orders,Percentage,RESTAURANT,3800,,meal-in-a-bowl-bellandur-sarjapur-bellandur-sarjapur
Little Paradise,213573,1,HSR,3.8,"['Biryani', 'Chinese', 'Andhra', 'North Indian']",23000,30,30,30,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,little-paradise-hsr-hsr
Thammudu Paaji,171752,1,Kudlu Gate,4.1,"['North Indian', 'Chinese', 'South Indian']",25000,41,41,41,Harlur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,thammudu-pajii-harlur-kudlu-gate
Punjabi Nukkad Pure Veg,55896,1,Kudlu Gate,4.1,"['Punjabi', 'North Indian', 'Chinese', 'Desserts']",25000,29,29,29,Harlur Main Road,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-nukkad-hsr-hsr
Venkataramana nellore mess,211287,1,HSR,4.1,"['South Indian', 'Chinese']",20000,28,28,28,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,venkataramana-nellore-mess-hsr-hsr
Singh Da Pind,294144,1,HSR,4.1,"['Punjabi', 'North Indian', 'Chinese', 'Mughlai']",40000,27,27,27,HSR Layout,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,singh-da-pind-kudlu-gate-kudlu-gate
CakeZone,214485,1,Kudlu Gate,4.1,"['Desserts', 'Bakery', 'Ice Cream', 'Beverages']",20000,29,29,29,Kudlu Gate,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,cakezone-kudlu-gate-kudlu-gate
Shudh Desi Bhukkad,317882,1,Kudlu Gate,--,['Chinese'],30000,36,36,36,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,shudh-desi-bhukkad-hsr-hsr
Artinci - Healthy Desserts,259581,1,Whitefield ,--,"['Desserts', 'Ice Cream', 'Keto', 'Healthy Food', 'Beverages', 'Snacks', 'Bakery']",30000,28,28,28,Kudlu Gate,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,guilt-free-treats--by-artinci-kudlu-gate-kudlu-gate
BIRYANI CO,301150,1,Kudlu Gate,4.4,"['Biryani', 'Mughlai', 'Punjabi', 'North Indian', 'Hyderabadi', 'Kebabs']",50000,34,34,34,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,biryani-co-hsr-hsr
SO-BUR,334606,1,Kudlu Gate,4.4,"['American', 'Continental', 'Fast Food']",40000,38,38,38,Kudlu Gate,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,so-bur-kudlu-gate-kudlu-gate
Donne Biriyani House,45408,1,HSR,3.3,"['Biryani', 'South Indian', 'Combo']",20000,30,30,30,Koramangala,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,donne-biriyani-koramangala-1st-block-koramangala
Sweet Truth,210192,1,Kudlu Gate,--,['Desserts'],50000,27,27,27,AECS Layout,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,sweet-truth-aecs-layout-kudlu-gate
XO Belgian Waffle,79027,1,HSR,4.3,['Desserts'],25000,33,33,33,HSR Layout,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,xo-belgian-waffle-hbr-layout-kammanahallikalyan-nagar
Nashta Express,280576,1,HSR,4.2,"['Home Food', 'Healthy Food', 'Indian']",20000,33,33,33,"Link Rd, BDA Layout",30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,breakfast-experiment-by-ola-foods-link-rd-bda-layout-hsr
Bathinda Junction,22052,1,HSR,4.1,"['Punjabi', 'North Indian', 'Biryani']",25000,37,37,37,24th Main,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,bathinda-junction-hsr-hsr
YELE OOTA,312427,1,HSR,3.8,"['Indian', 'Biryani', 'Healthy Food', 'Home Food', 'South Indian', 'Kebabs']",25000,31,31,31,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,yele-oota-hsr-hsr
Cocazy Ice Creams,260642,1,HSR,--,"['Desserts', 'Ice Cream']",25000,27,27,27,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,cocazy-hsr-hsr-2
The Dessert Zone,277945,1,Bellandur Sarjapur,4.1,"['Desserts', 'Bakery', 'Ice Cream', 'American', 'British', 'Combo', 'Snacks', 'Beverages']",30000,30,30,30,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-jar-factory-bellandur-sarjapur-bellandur-sarjapur
Khai Khai,83352,1,HSR,4.1,"['Bengali', 'Biryani', 'Beverages']",50000,33,33,33,SECTOR 2 HSR LAYOUT,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,khai-khai-hsr-dummy-inbound-area
IBC ( Indian Biryani Company),214289,1,HSR,--,['Biryani'],25000,34,34,34,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,nayyab-biryani-house-hsr-hsr
