name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Chaayos Meri Wali Chai,334867,1,HSR,4.5,"['Bakery', 'Beverages', 'Cafe', 'Chaat', 'Desserts', 'Fast Food', 'Healthy Food', 'Home Food', 'Italian', 'Maharashtrian', 'Snacks', 'Street Food', 'Sweets']",250.0,30,30,30,Chaayos  HSR Layout,40% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,chaayos-meri-wali-chai-chaayos-hsr-layout-hsr
Simplee shawarma,262220,1,HSR,4.2,"['Indian', 'Arabian', 'Fast Food', 'Beverages', 'Italian', 'Lebanese']",160.0,31,31,31,Sector 2,15% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,simplee-shawarma-hsr-hsr
90's,146285,1,HSR,3.6,"['North Indian', 'Fast Food']",180.0,35,35,35,Parangi Palaya HSR Layout Sector 2,,,,23.0,,9039s-hsr
CREAMS & BITES,321000,1,HSR,--,['Ice Cream'],200.0,26,26,26,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,creams-&-bites-hsr-hsr
Cocazy Ice Creams,260642,1,HSR,--,"['Desserts', 'Ice Cream']",250.0,33,33,33,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,cocazy-hsr-hsr-2
FROST	&	FEATHER,280283,1,HSR,4.1,"['Pizzas', 'Beverages', 'Ice Cream', 'American', 'Continental', 'Desserts']",300.0,45,45,45,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,frost	&	feather-hsr-hsr
Chaikada,302646,1,Bellandur Sarjapur,3.8,['Kerala'],150.0,35,35,35,Bellandur Sarjapur,,,,23.0,,chaikada-bellandur-sarjapur-bellandur-sarjapur
Amigos Chef,327399,1,Bellandur Sarjapur,4.5,"['Fast Food', 'Snacks', 'Beverages']",300.0,34,34,34,Bellandur Sarjapur,,,,23.0,,amigos-chef-bellandur-sarjapur-bellandur-sarjapur
You Me And Tea,302189,1,HSR,--,"['Indian', 'Snacks', 'Chinese', 'Beverages']",300.0,30,30,30,Sector 2,,,,23.0,,you-me-and-tea-hsr-hsr
The Brooklyn Creamery - Low Cal Ice cream,263305,1,HSR,4.3,"['Desserts', 'Ice Cream']",200.0,32,32,32,Sector 2 HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,the-brooklyn-creamery-low-cal-ice-cream-sector-2-hsr-hsr
Fish & Fries,287,1,HSR,4.2,"['Seafood', 'Bengali', 'Thalis', 'Biryani', 'Continental', 'Indian', 'Fast Food', 'Steakhouse']",300.0,34,34,34,Sector 2,20% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,fish-fries-sector-2-hsr
Kia's Kitchen,61979,1,HSR,--,"['Indian', 'Chinese', 'Thalis', 'Biryani']",250.0,26,26,26,27th main,,,,23.0,,kias-kitchen-hsr-hsr
Bombay Kulfis,40671,1,HSR,--,"['Desserts', 'Ice Cream', 'Sweets']",100.0,26,26,26,"Sector 2, HSR",40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,bombay-kulfis-hsr-harlur-road-hsr
Kapoor's Cafe,27746,1,HSR,4.2,['North Indian'],500.0,34,34,34,HSR Sector 1,10% off | Use SWIGGYIT,Percentage,RESTAURANT,23.0,,kapoors-cafe-hsr-hsr
Munchies By Kapoor Aunty,304085,1,HSR,--,['Snacks'],400.0,26,26,26,HSR,,,,23.0,,munchies-by-kapoor-aunty-hsr-hsr
Sri Vishnu Grand,116924,1,Kudlu Gate,4.1,"['South Indian', 'North Indian']",160.0,31,31,31,"Naganathapura, Rayasandra Circle",20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,sri-vishnu-grand-electronic-city
Lungees Foods,154387,1,Bellandur Sarjapur,4.2,"['Kerala', 'South Indian', 'Biryani', 'Seafood']",300.0,28,28,28,Bellandur Sarjapur,,,,26.0,,lungees-foods-bellandur-sarjapur-bellandur-sarjapur
Burger It Up,238142,1,Bellandur Sarjapur,4.1,"['Continental', 'American', 'Desserts', 'Fast Food', 'Beverages', 'Snacks']",400.0,33,33,33,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,burger-it-up-bellandur-sarjapur-bellandur-sarjapur
The Dessert Zone,277945,1,Bellandur Sarjapur,4.3,"['Desserts', 'Bakery', 'Ice Cream', 'American', 'British', 'Combo', 'Snacks', 'Beverages']",300.0,32,32,32,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,the-jar-factory-bellandur-sarjapur-bellandur-sarjapur
Cupcake Bliss Cakes & Desserts,60657,1,Bellandur Sarjapur,4.2,"['Desserts', 'Ice Cream', 'Bakery', 'American', 'British', 'Combo', 'Snacks']",199.0,33,33,33,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,cupcake-bliss-kaikondrahalli-bellandursarjapur
Slurpy Shakes,59615,1,Bellandur Sarjapur,4.5,"['Beverages', 'Ice Cream', 'Desserts']",200.0,31,31,31,Bellandur/Sarjapur,60% off | Use DEAL60,Percentage,RESTAURANT,0.0,,slurpy-shake-rjapur-main-rd-kaikondrahalli-bellandursarjapur
Sundae Everyday Ice Creams,255298,1,Bellandur Sarjapur,4.2,"['Desserts', 'Ice Cream']",200.0,39,39,39,Bellandur Sarjapur,60% off | Use DEAL60,Percentage,RESTAURANT,0.0,,sundae-everyday-bellandur-sarjapur-bellandur-sarjapur
Indiana Burgers,59797,1,Bellandur Sarjapur,4.2,"['American', 'Fast Food', 'Beverages', 'Healthy Food']",150.0,31,31,31,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,indiana-burgers-kaikondrahalli-bellandursarjapur
Fries Box,244648,1,HSR,--,"['American', 'Continental']",250.0,28,28,28,HSR,,,,26.0,,fries-box-hsr-hsr
Baskin Robbins,28981,1,HSR,4.5,['Desserts'],200.0,25,25,25,27th Main,20% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,baskin-robbins-hsr-hsr
XO Belgian Waffle,79027,1,HSR,4.4,['Desserts'],250.0,31,31,31,HSR Layout,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,xo-belgian-waffle-hbr-layout-kammanahallikalyan-nagar
North Indian Combo,336471,1,HSR,--,"['Fast Food', 'Indian', 'Punjabi']",300.0,29,29,29,HSR,,,,26.0,,north-indian-combo-hsr-hsr
FALOODA PALACE,344745,1,HSR,--,"['Beverages', 'Desserts']",360.0,29,29,29,HSR,30% off on orders above ₹200,Percentage,RESTAURANT,26.0,,falooda-palace-hsr-hsr
5 Star Chicken Hsr Layout,341993,1,HSR,--,"['Chinese', 'Snacks']",300.0,35,35,35,HSR,Free delight on orders above ₹500,Freebie,RESTAURANT,26.0,,harshini-foods-hsr-hsr
Kanti Sweets,285463,1,Kudlu Gate,4.4,['Sweets'],100.0,29,29,29,Kudlu Gate,,,,55.0,,kanti-sweets-kudlu-gate-kudlu-gate
Meal Studio,231932,1,HSR,4.2,"['North Indian', 'Indian', 'Combo', 'Desserts', 'Beverages', 'Home Food', 'Healthy Food', 'Thalis', 'South Indian']",300.0,25,25,25,24th main Parangipalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,meals-studio-hsr-hsr
Home Plate,288681,1,HSR,4.4,"['Home Food', 'North Indian', 'Healthy Food', 'Beverages', 'Thalis', 'Indian', 'South Indian', 'Combo', 'Punjabi']",160.0,28,28,28,HSR,40% off | Use SPECIALS,Percentage,RESTAURANT,0.0,,one-plate-by-canteen-central-hsr-hsr
Great Indian Khichdi,246632,1,HSR,4.4,"['Indian', 'Home Food', 'Healthy Food']",200.0,28,28,28,"24th Cross Road,Sector 2",50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,great-indian-khichdi-hsr-hsr
Bong Moyra,151039,1,HSR,4.1,['Sweets'],100.0,27,27,27,"Sector 2, HSR Layout",,,,26.0,,bong-moyra-hsr
BIRYANI HOUSE,335758,1,HSR,--,"['Biryani', 'Continental', 'Snacks', 'Beverages', 'Desserts']",300.0,28,28,28,HSR,20% off on orders above ₹300,Percentage,RESTAURANT,26.0,,biryani-house-hsr-hsr
Tea House,235158,1,HSR,4.5,['Indian'],200.0,33,33,33,HSR,15% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,tea-house-hsr-hsr
Zippy Bowls,322379,1,HSR,4.7,"['Biryani', 'Chinese', 'Combo', 'Continental', 'Desserts', 'North Indian', 'Pan-Asian']",300.0,31,31,31,HSR,,,,26.0,,mind-bowling-hsr-hsr
Burger House,233226,1,HSR,--,"['Bakery', 'Beverages', 'Indian', 'Italian']",200.0,40,40,40,HSR,20% off on all orders,Percentage,RESTAURANT,26.0,,burger-house-hsr-hsr
Canteen Central,124852,1,HSR,4.2,"['Snacks', 'Fast Food', 'North Indian', 'South Indian']",200.0,29,29,29,24th main Parangipalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,zippy-hsr
"Cupcake Noggins - Cakes,Pastries and Desserts",19087,1,Bellandur Sarjapur,4.3,"['Desserts', 'Bakery', 'Pizzas', 'Snacks']",150.0,29,29,29,27th Main Sector 1,,,,26.0,,cupcake-noggins-27th-main-hsr
Hotel arogya,167081,1,HSR,4.3,"['North Indian', 'South Indian']",200.0,34,34,34,NEAR MARAMMA TEMPLE,,,,26.0,,hotel-arogya-hsr
Crazy Oven,107302,1,Kudlu Gate,--,['Bakery'],250.0,35,35,35,"Munireddy layout, GB palya",50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,crazy-oven-bengaluru-karnataka-hsr
MAHAPRASDHA,334810,1,Kudlu Gate,--,"['Sweets', 'Fast Food', 'Indian', 'Chinese']",250.0,34,34,34,Kudlu Gate,20% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,mahaprasdha-kudlu-gate-kudlu-gate
SLV fast food,194005,1,HSR,--,"['Beverages', 'Chinese', 'South Indian']",250.0,36,36,36,Kudlu Gate,,,,26.0,,slv-fast-food-kudlu-gate-kudlu-gate
gourmet kitchen,346899,1,Bellandur Sarjapur,--,"['Indian', 'Snacks']",300.0,36,36,36,Bellandur Sarjapur,,,,26.0,,gourmet-kitchen-bellandur-sarjapur-bellandur-sarjapur
Bajjis by gourmet kitchen,345721,1,Bellandur Sarjapur,--,"['Indian', 'Snacks']",200.0,28,28,28,Bellandur Sarjapur,,,,26.0,,bajjis-by-gourmet-kitchen-bellandur-sarjapur-bellandur-sarjapur
Colombo Idli House,239150,1,HSR,4.4,"['South Indian', 'Italian', 'Snacks', 'Sri Lankan']",200.0,35,35,35,Kudlu Gate,15% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,colombo-idli-house-kudlu-gate-kudlu-gate
Moti Mahal Delux,644,1,HSR,3.9,"['Mughlai', 'North Indian', 'Chinese', 'Hyderabadi', 'Punjabi']",500.0,36,36,36,Sector 2,10% off | Use PARTY,Percentage,RESTAURANT,26.0,,moti-mahal-delux-sector-2-hsr
Balle Balle Kitchen,150397,1,HSR,--,"['North Indian', 'Mughlai', 'Chinese', 'Hyderabadi', 'Punjabi']",200.0,33,33,33,HSR,,,,26.0,,balle-balle-kitchen-hsr-hsr
Bobby's street food,261691,1,HSR,--,['Indian'],100.0,28,28,28,HSR,,,,26.0,,bobby's-street-food-hsr-hsr
JUMBO SANDWICH,337344,1,HSR,--,"['Continental', 'Beverages']",300.0,33,33,33,HSR,,,,26.0,,jumbo-sandwich-hsr-hsr
Cafe Coffee Day,65512,1,Bellandur Sarjapur,3.8,"['Beverages', 'Snacks', 'Desserts']",300.0,30,30,30,"PLOT NO 73,BINEETA PLAZA",50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,cafe-coffee-day-plot-no-73bineeta-plaza-bellandursarjapur
The Fisherman's Wharf,82156,1,Bellandur Sarjapur,4.0,"['Chinese', 'North Indian', 'Continental', 'American', 'Desserts', 'Italian', 'Seafood', 'Pan-Asian', 'Thai']",800.0,31,31,31,Varthur Hobli,10% off | Use PARTY,Percentage,RESTAURANT,26.0,,the-fishermans-wharf-bellandursarjapur-bellandursarjapur
CupCake Noggins- Harlur main Rd,205861,1,Bellandur Sarjapur,4.3,"['Desserts', 'Bakery', 'Pizzas', 'Snacks']",150.0,26,26,26,Bineeta Plaza,,,,26.0,,ccnoggins-cakes-&-pastries-bellandur-sarjapur-bellandur-sarjapur
Alice Kitchen,230985,1,Kudlu Gate,3.9,"['Indian', 'Kerala']",200.0,36,36,36,"OWNERS COURT EAST,KASAVANAHALLI",,,,26.0,,alice-kitchen-kasavanahalli-main-road-kasavanahalli-main-road
Snakk That,108055,1,HSR,--,"['Fast Food', 'Beverages', 'American', 'Cafe', 'Chinese']",220.0,28,28,28,Electronic City,,,,26.0,,snakk-that-bengaluru-karnataka-electronic-city
Fat2Fit Healthy Food,330068,1,HSR,--,['Healthy Food'],200.0,34,34,34,HSR,25% off on orders above ₹250,Percentage,RESTAURANT,26.0,,fat2fat-healthy-food-hsr-hsr
Wrap N Roll,314770,1,Kudlu Gate,--,['Snacks'],200.0,33,33,33,Kudlu Gate,20% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,wrap-n-roll-kudlu-gate-kudlu-gate
The Chilli Gully,205452,1,Bellandur Sarjapur,--,"['Chinese', 'Punjabi', 'North Indian']",500.0,27,27,27,Sarjapur Main Rd,20% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,the-chilli-gully-bellandur-sarjapur-bellandur-sarjapur
Hungry Panda,312170,1,Bellandur Sarjapur,3.8,"['Asian', 'Chinese', 'Pan-Asian', 'Snacks']",250.0,33,33,33,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,hungry-panda-bellandur-sarjapur-bellandur-sarjapur-2
Kitchen Boy,238069,1,Bellandur Sarjapur,4.6,"['North Indian', 'Punjabi', 'Thalis', 'Chinese', 'Fast Food']",450.0,38,38,38,Sarjapur Main Rd,25% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,kitchen-boy-sarjapur-(do-not-use)-sarjapur-(do-not-use)
Crazy Bao,312286,1,Bellandur Sarjapur,3.7,"['Chinese', 'Pan-Asian', 'Asian', 'Snacks', 'Beverages']",200.0,33,33,33,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,crazy-bao-bellandur-sarjapur-bellandur-sarjapur-2
Husband's Kitchen,76929,1,Bellandur Sarjapur,4.4,"['Chinese', 'North Indian', 'Fast Food', 'Punjabi']",350.0,34,34,34,carmelaram,20% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,husbands-kitchen-bellandursarjapur-bellandursarjapur
Dhaba By Husbands Kitchen,321862,1,Bellandur Sarjapur,4.4,"['North Indian', 'Fast Food']",200.0,27,27,27,Haralur Road,10% off on orders above ₹149,Percentage,RESTAURANT,26.0,,dhaba-by-husbands-kitchen-bellandur-sarjapur-bellandur-sarjapur
Snack House,255794,1,HSR,4.2,"['Fast Food', 'Snacks']",180.0,39,39,39,HSR,20% off on all orders,Percentage,RESTAURANT,26.0,,snack-house-hsr-hsr
Rolls On Wheels,1308,1,HSR,3.9,['Fast Food'],300.0,38,38,38,Opposite NIFT College,60% off | Use DEAL60,Percentage,RESTAURANT,0.0,,rolls-on-wheels-opposite-nift-college-hsr
Parathazz n Paprizz,243963,1,Bellandur Sarjapur,--,['North Indian'],400.0,34,34,34,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,mera-wala-paratha-bellandur-sarjapur-bellandur-sarjapur
Eat Retreat,243937,1,Bellandur Sarjapur,3.9,"['North Indian', 'Chinese', 'Tandoor', 'Street Food']",350.0,47,47,47,Bellandur Sarjapur,20% off on orders above ₹299,Percentage,RESTAURANT,26.0,,eat-retreat-bellandur-sarjapur-bellandur-sarjapur
Orchard Fresh - Natural Ice creams & Kulfi's,38640,1,Bellandur Sarjapur,--,"['Ice Cream', 'Desserts']",300.0,26,26,26,Bellandur Sarjapur,15% off on orders above ₹199,Percentage,RESTAURANT,26.0,,orchard-fresh-arekere-arekere
The Mumbai PAV Bhaji,151227,1,Bellandur Sarjapur,--,"['Gujarati', 'Fast Food', 'Street Food', 'Indian', 'North Indian', 'Maharashtrian', 'Rajasthani']",150.0,27,27,27,Bellandur Sarjapur,,,,26.0,,the-mumbai-pav-bhaji-bellandur-sarjapur
Frozen Bottle,107708,1,Bellandur Sarjapur,4.2,"['Beverages', 'Ice Cream', 'Desserts']",250.0,28,28,28,Harlur Road,50% off | Use SPECIALS,Percentage,RESTAURANT,26.0,,frozen-bottle-sarjapur-disabled-2
Bombay Kulfi,151387,1,Bellandur Sarjapur,--,['Ice Cream'],200.0,27,27,27,Ambalipura,,,,26.0,,bombay-kulfi-test-prod-area-4
TATA Cha,320944,1,HSR,4.2,"['Cafe', 'Beverages', 'Bakery', 'Chaat', 'Desserts', 'Fast Food', 'Healthy Food', 'Home Food', 'Maharashtrian', 'Snacks', 'Street Food', 'Sweets', 'Indian', 'Combo', 'Parsi']",100.0,30,30,30,Sector 2,60% off | Use DEAL60,Percentage,RESTAURANT,26.0,,tata-cha-hsr-hsr
Mama Mia! - Italian Ice Creams,184129,1,HSR,4.2,"['Ice Cream', 'Desserts', 'Bakery', 'Sweets']",200.0,29,29,29,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,mama-mia-hsr
Brownie Heaven,316184,1,HSR,4.6,['Desserts'],200.0,33,33,33,HSR,15% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,brownie-heaven-hsr-hsr
Kachori Kafe,26647,1,HSR,3.8,"['North Indian', 'Rajasthani']",400.0,38,38,38,22nd Cross,,,,26.0,,kachori-kafe-hsr-hsr
Vms Star Biriyani,151386,1,Electronic City,4.2,['Fast Food'],250.0,30,30,30,C K NAGAR,,,,26.0,,vms-star-biriyani-na-electronic-city
Nandashree Naati Style,302582,1,Kudlu Gate,3.6,"['Biryani', 'Kebabs', 'South Indian']",149.0,35,35,35,Kudlu Gate,30% off on orders above ₹149,Percentage,RESTAURANT,26.0,,nandashree-naati-style-kudlu-gate-kudlu-gate
TFA The Food Adda,129046,1,HSR,4.1,"['Fast Food', 'North Indian', 'Chinese']",350.0,34,34,34,"Sector 2, HSR Layout",,,,26.0,,tfa-the-food-adda-btm
Smoodies,110402,1,HSR,4.3,"['Beverages', 'Healthy Food']",140.0,33,33,33,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,smoodies-marathahalli
AUNTIE FUNG'S,308588,1,Bellandur Sarjapur,3.9,"['Asian', 'Chinese', 'Thai']",500.0,36,36,36,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,auntie-fung's-bellandur-sarjapur-bellandur-sarjapur
Biriyan,297429,1,HSR,4.4,['Indian'],260.0,49,49,49,Periamet,,,,26.0,,biriyan-hsr-hsr
Bindu Garden Family Restaurant,45885,1,HSR,--,"['Chinese', 'North Indian']",300.0,34,34,34,Parangipalya,,,,26.0,,bindu-garden-bar-restaurant-hsr-hsr
Lassi Shop,28689,1,HSR,3.7,"['Beverages', 'Desserts', 'Snacks']",100.0,28,28,28,24th main,,,,26.0,,lassi-shop-hsr-hsr
Home Specials,335265,1,HSR,--,['Indian'],400.0,34,34,34,HSR,,,,26.0,,home-specials-hsr-hsr
Maa's Biryani,334904,1,HSR,--,['Fast Food'],550.0,43,43,43,HSR,,,,26.0,,maa's-biryani-hsr-hsr
Masalabox Food Network Pvt Ltd,340772,1,HSR,--,"['Biryani', 'South Indian', 'Combo', 'Desserts']",200.0,29,29,29,HSR,,,,26.0,,masalabox-food-network-pvt-ltd-hsr-hsr
Jamshedpur chats and golgappa,216876,1,HSR,4.2,"['North Indian', 'Chaat']",200.0,35,35,35,HSR Layout,,,,26.0,,jamshedpur-chats-and-golgappa-hsr-hsr
Natural Ice Cream,248725,1,HSR,4.7,['Ice Cream'],150.0,34,34,34,"7th Sector, HSR Layout",30% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,natural-ice-cream-7th-sector-hsr-layout-hsr
Gunpowder Idli,332484,1,HSR,--,['South Indian'],300.0,36,36,36,HSR,,,,26.0,,"gunpowder-idli-sanjay-nagar,-new-bel-road-sanjay-nagar,-new-bel-road"
Maruthi Sweets,158747,1,HSR,--,"['Fast Food', 'Sweets']",100.0,29,29,29,HSR LAYOUT,,,,26.0,,maruthi-sweets-kudlu-gate
GUNTUR CHILLI,332641,1,HSR,4.2,['South Indian'],350.0,37,37,37,HSR,60% off | Use DEAL60,Percentage,RESTAURANT,26.0,,guntur-chilli-hsr-hsr
Cafe Madhura,225382,1,HSR,--,"['South Indian', 'Indian', 'Chinese']",500.0,36,36,36,HSR,,,,26.0,,cafe-madhura-hsr-hsr-2
CHAI BISTRO,318836,1,HSR,--,"['Continental', 'Indian', 'Italian', 'Beverages']",350.0,34,34,34,HSR,,,,26.0,,chai-bistro-hsr-hsr
SoupWala,303870,1,HSR,4.0,"['Indian', 'Chinese', 'Fast Food']",200.0,32,32,32,HSR,25% off on all orders,Percentage,RESTAURANT,26.0,,soupwala-hsr-hsr
Barbeque Delight,25797,1,Bellandur Sarjapur,4.0,"['Arabian', 'Chinese', 'Biryani', 'Desserts', 'Ice Cream', 'South Indian', 'Fast Food']",500.0,37,37,37,AMRITHA COLLEGE ROAD,40% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,barbeque-delight-sarjapur-sarjapur
Indori Zaika,42748,1,HSR,3.9,['North Indian'],250.0,40,40,40,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,indori-zaika-hsr-hsr
Punjabi Phulka,45336,1,Bellandur Sarjapur,--,['North Indian'],250.0,39,39,39,Kasavanahalli,30% off on all orders,Percentage,RESTAURANT,26.0,,punjabi-phulka-marathalli-marathahalli
Arya's Kitchens,181514,1,HSR,3.7,"['Maharashtrian', 'North Indian', 'Chinese']",300.0,41,41,41,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,aryas-kitchens-hsr
Anju's kitchen,324328,1,Bellandur Sarjapur,--,"['North Indian', 'Punjabi']",250.0,38,38,38,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,anju's-kitchen-bellandur-sarjapur-bellandur-sarjapur
MH09,344110,1,HSR,--,"['Snacks', 'Fast Food', 'Beverages']",400.0,37,37,37,HSR,30% off on orders above ₹189,Percentage,RESTAURANT,26.0,,mh09-hsr-hsr
Pizza Hut,240736,1,Kudlu Gate,3.7,"['Fast Food', 'Pizzas']",350.0,39,39,39,Bommanahalli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,pizza-hut-bommanahalli-kudlu-gate
Kitchens by Srishti,267218,1,HSR,--,"['Indian', 'North Indian', 'Chinese', 'South Indian']",200.0,34,34,34,HSR,25% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,kitchens-by-srishti-hsr-hsr
Bowl It,316383,1,HSR,--,"['Salads', 'Desserts', 'Italian']",300.0,37,37,37,HSR,10% off on orders above ₹149,Percentage,RESTAURANT,26.0,,bowl-it-hsr-hsr
 OliveU.Fit,304164,1,HSR,--,['Beverages'],300.0,37,37,37,HSR,10% off on orders above ₹149,Percentage,RESTAURANT,26.0,,o.live.u-hsr-hsr
Burgermeister,304156,1,HSR,4.3,"['American', 'Fast Food', 'Beverages']",300.0,38,38,38,HSR,10% off on orders above ₹149,Percentage,RESTAURANT,26.0,,oh-my!-burger-hsr-hsr
The Chaat Studio,263103,1,HSR,--,"['Chaat', 'Chinese', 'Indian']",200.0,37,37,37,HSR,,,,26.0,,the-chaat-studio-hsr-hsr
Dindigul Thalappakatti,118256,1,Kudlu Gate,3.6,"['Chinese', 'South Indian', 'North Indian']",500.0,35,35,35,S K compound,20% off | Use JUMBO,Percentage,RESTAURANT,26.0,,dindigul-thalappakatti-kudlu_gate
Chai Point,10306,1,HSR,4.4,"['Bakery', 'Cafe', 'Combo', 'Beverages', 'Maharashtrian', 'Snacks', 'Street Food', 'South Indian', 'Punjabi', 'Fast Food']",150.0,30,30,30,5th Main,50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,chai-point-5th-main-hsr
Royal Punjab Veg,329950,1,HSR,--,"['Chinese', 'North Indian', 'Punjabi', 'Tandoor']",349.0,30,30,30,HSR,,,,26.0,,royal-punjab-veg-hsr-hsr
Paratha Singh,303559,1,HSR,--,"['Beverages', 'Desserts', 'Fast Food']",200.0,30,30,30,HSR,,,,26.0,,lassiwallah-hsr-hsr
Lassiwallah,303561,1,HSR,4.2,['Indian'],200.0,43,43,43,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,paratha-singh-hsr-hsr
MEMES AND MEMORIES,293517,1,HSR,--,"['Indian', 'Fast Food', 'Chinese']",250.0,43,43,43,HSR,30% off on orders above ₹199,Percentage,RESTAURANT,26.0,,memes-and-memories-hsr-hsr
Bean Muse Cafe,342131,1,HSR,--,"['Pastas', 'Continental']",500.0,37,37,37,HSR,30% off on orders above ₹299,Percentage,RESTAURANT,26.0,,bean-muse-cafe-hsr-hsr
CUPPA REDEFINED,256138,1,HSR,4.3,"['American', 'Continental', 'Beverages', 'Desserts']",300.0,36,36,36,HSR,,,,26.0,,cuppa-redefined-hsr-hsr
Al Daaz,59593,1,HSR,4.3,"['American', 'Arabian', 'Chinese', 'Desserts', 'Fast Food', 'Mughlai', 'North Indian']",400.0,44,44,44,HSR,,,,26.0,,al-daaz-hsr-hsr
South Briyani kitchen,335588,1,HSR,--,['Indian'],350.0,31,31,31,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,south-briyani-kitchen-hsr-hsr
Cafe Mondo,20647,1,HSR,--,"['Italian', 'Chinese', 'Pizzas']",500.0,44,44,44,HSR sector 1,,,,26.0,,cafe-mondo-hsr-hsr
The Belgian Waffle Co.,47864,1,HSR,4.4,"['Desserts', 'Beverages']",200.0,30,30,30,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,the-belgian-waffle-company-hsr-hsr
KFC,17308,1,Bellandur Sarjapur,4.1,['Fast Food'],400.0,36,36,36,Total Mall,,,,26.0,,kfc-sarjapur-bellenduru-bellandursarjapur
Burger King,57283,1,HSR,4.2,"['American', 'Fast Food']",350.0,41,41,41,"Ground floor , HSR layout Sectror  3",60% off | Use DEAL60,Percentage,RESTAURANT,26.0,,burger-king-ground-floor-hsr-layout-sectror-3-hsr
Matka Kulfi,335284,1,HSR,--,['Ice Cream'],200.0,30,30,30,HSR,,,,26.0,,matka-kulfi-hsr-hsr
Fresh Cane Juice,335264,1,HSR,--,"['Indian', 'Juices']",200.0,37,37,37,HSR,,,,26.0,,fresh-cane-juice-hsr-hsr
BTC (Bathinda Thali Company),344859,1,HSR,--,"['Chinese', 'North Indian']",300.0,36,36,36,HSR,60% off | Use DEAL60,Percentage,RESTAURANT,26.0,,btc-(bathinda-thali-company)-hsr-hsr
Mirchies,303618,1,HSR,4.2,"['Indian', 'Combo', 'North Indian', 'Chinese']",250.0,44,44,44,Mangammanapalya,10% off on orders above ₹90,Percentage,RESTAURANT,26.0,,mirchies-hsr-hsr
Roll Rutba,313824,1,HSR,4.0,"['Fast Food', 'Beverages']",200.0,38,38,38,Mangammanapalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,roll-rutba-hsr-hsr
The Game of Paratha,313833,1,HSR,--,['Indian'],200.0,42,42,42,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,26.0,,the-game-of-paratha-hsr-hsr
